co2_room,coir50_vwc,coir_vwc,gas_room,offset_from_utc,pressure_room,rh_room,rockwool_vwc,temp_c_room,temp_f_room,time,total_voc_room
445.0,,,46189,-8.0,1017.2,71.3,,22.1,71.8,2020-10-01 20:32:21,6.0
445.0,,,46189,-8.0,1017.3,71.3,,22.1,71.8,2020-10-01 20:37:21,6.0
450.0,,,46189,-8.0,1017.3,71.2,,22.1,71.8,2020-10-01 20:42:22,7.0
445.0,,,46189,-8.0,1017.3,71.2,,22.1,71.8,2020-10-01 20:47:22,6.0
420.0,,,46189,-8.0,1017.3,71.1,,22.1,71.8,2020-10-01 20:52:22,3.0
445.0,,,46189,-8.0,1017.3,71.2,,22.1,71.8,2020-10-01 20:57:22,6.0
445.0,,,46189,-8.0,1017.3,71.1,,22.1,71.8,2020-10-01 21:02:23,6.0
443.0,,,46189,-8.0,1017.4,71.1,,22.1,71.8,2020-10-01 21:07:23,6.0
445.0,,,46189,-8.0,1017.4,71.1,,22.1,71.8,2020-10-01 21:12:23,6.0
445.0,,,46189,-8.0,1017.4,71.0,,22.2,72.0,2020-10-01 21:17:23,6.0
455.0,,,46189,-8.0,1017.4,70.9,,22.2,72.0,2020-10-01 21:22:24,8.0
466.0,,,46189,-8.0,1017.5,71.0,,22.1,71.8,2020-10-01 21:27:24,10.0
472.0,,,46189,-8.0,1017.5,70.9,,22.1,71.8,2020-10-01 21:32:24,10.0
492.0,,,46189,-8.0,1017.5,70.8,,22.2,72.0,2020-10-01 21:37:24,14.0
498.0,,,46189,-8.0,1017.5,70.8,,22.2,72.0,2020-10-01 21:42:24,14.0
508.0,,,46189,-8.0,1017.6,70.7,,22.2,72.0,2020-10-01 21:47:25,16.0
529.0,,,46189,-8.0,1017.6,70.7,,22.2,72.0,2020-10-01 21:52:25,19.0
537.0,,,46189,-8.0,1017.5,70.6,,22.2,72.0,2020-10-01 21:57:25,20.0
548.0,,,46189,-8.0,1017.5,70.7,,22.2,72.0,2020-10-01 22:02:25,22.0
524.0,,,46189,-8.0,1017.5,70.7,,22.2,72.0,2020-10-01 22:07:25,18.0
553.0,,,46189,-8.0,1017.6,70.6,,22.2,72.0,2020-10-01 22:12:26,23.0
553.0,,,46189,-8.0,1017.6,70.6,,22.1,71.8,2020-10-01 22:17:26,23.0
543.0,,,46189,-8.0,1017.6,70.6,,22.2,72.0,2020-10-01 22:22:26,21.0
553.0,,,46189,-8.0,1017.6,70.6,,22.2,72.0,2020-10-01 22:27:26,23.0
553.0,,,46189,-8.0,1017.6,70.5,,22.2,72.0,2020-10-01 22:32:26,23.0
553.0,,,46189,-8.0,1017.6,70.5,,22.2,72.0,2020-10-01 22:37:27,23.0
548.0,,,46189,-8.0,1017.6,70.4,,22.2,72.0,2020-10-01 22:42:27,22.0
543.0,,,46189,-8.0,1017.6,70.5,,22.2,72.0,2020-10-01 22:47:27,21.0
543.0,,,46189,-8.0,1017.6,70.4,,22.2,72.0,2020-10-01 22:52:27,21.0
543.0,,,46189,-8.0,1017.6,70.4,,22.2,72.0,2020-10-01 22:57:27,21.0
553.0,,,46189,-8.0,1017.6,70.5,,22.2,72.0,2020-10-01 23:02:28,23.0
560.0,,,46189,-8.0,1017.6,70.5,,22.1,71.8,2020-10-01 23:07:28,24.0
553.0,,,46189,-8.0,1017.7,70.3,,22.2,72.0,2020-10-01 23:12:28,23.0
543.0,,,46189,-8.0,1017.6,70.2,,22.2,72.0,2020-10-01 23:17:28,21.0
543.0,,,46189,-8.0,1017.6,70.2,,22.2,72.0,2020-10-01 23:22:28,21.0
548.0,,,46189,-8.0,1017.6,70.1,,22.2,72.0,2020-10-01 23:27:28,22.0
548.0,,,46189,-8.0,1017.5,70.1,,22.2,72.0,2020-10-01 23:32:29,22.0
553.0,,,46189,-8.0,1017.5,70.1,,22.3,72.1,2020-10-01 23:37:29,23.0
553.0,,,46189,-8.0,1017.6,70.1,,22.2,72.0,2020-10-01 23:42:29,23.0
517.0,,,46189,-8.0,1017.6,70.1,,22.2,72.0,2020-10-01 23:47:29,17.0
569.0,,,46189,-8.0,1017.6,70.1,,22.2,72.0,2020-10-01 23:52:29,25.0
569.0,,,46189,-8.0,1017.7,70.1,,22.2,72.0,2020-10-01 23:57:30,25.0
566.0,,,46189,-8.0,1017.7,70.0,,22.2,72.0,2020-10-02 00:02:30,25.0
566.0,,,46189,-8.0,1017.7,69.9,,22.2,72.0,2020-10-02 00:07:30,25.0
560.0,,,46189,-8.0,1017.7,69.8,,22.3,72.1,2020-10-02 00:12:30,24.0
560.0,,,46189,-8.0,1017.7,69.8,,22.2,72.0,2020-10-02 00:17:31,24.0
553.0,,,46189,-8.0,1017.7,69.8,,22.2,72.0,2020-10-02 00:22:31,23.0
508.0,,,46189,-8.0,1017.6,69.8,,22.2,72.0,2020-10-02 00:27:31,16.0
548.0,,,46189,-8.0,1017.6,69.7,,22.2,72.0,2020-10-02 00:32:31,22.0
537.0,,,46189,-8.0,1017.6,69.7,,22.2,72.0,2020-10-02 00:37:31,20.0
534.0,,,46189,-8.0,1017.6,69.7,,22.2,72.0,2020-10-02 00:42:32,20.0
529.0,,,46189,-8.0,1017.5,69.6,,22.2,72.0,2020-10-02 00:47:32,19.0
524.0,,,46189,-8.0,1017.5,69.6,,22.2,72.0,2020-10-02 00:52:32,18.0
517.0,,,46189,-8.0,1017.5,69.5,,22.2,72.0,2020-10-02 00:57:32,17.0
508.0,,,46189,-8.0,1017.5,69.5,,22.2,72.0,2020-10-02 01:02:32,16.0
502.0,,,46189,-8.0,1017.5,69.5,,22.2,72.0,2020-10-02 01:07:33,15.0
487.0,,,46189,-8.0,1017.5,69.5,,22.2,72.0,2020-10-02 01:12:33,13.0
487.0,,,46189,-8.0,1017.5,69.4,,22.1,71.8,2020-10-02 01:17:33,13.0
455.0,,,46189,-8.0,1017.4,69.4,,22.1,71.8,2020-10-02 01:22:33,8.0
455.0,,,46189,-8.0,1017.4,69.5,,22.1,71.8,2020-10-02 01:27:34,8.0
492.0,,,46189,-8.0,1017.4,69.3,,22.2,72.0,2020-10-02 01:32:34,14.0
508.0,,,46189,-8.0,1017.4,69.4,,22.2,72.0,2020-10-02 01:37:34,16.0
537.0,,,46189,-8.0,1017.4,69.3,,22.2,72.0,2020-10-02 01:42:34,20.0
543.0,,,46189,-8.0,1017.4,69.3,,22.1,71.8,2020-10-02 01:47:34,21.0
543.0,,,46189,-8.0,1017.4,69.3,,22.1,71.8,2020-10-02 01:52:35,21.0
543.0,,,46189,-8.0,1017.4,69.3,,22.1,71.8,2020-10-02 01:57:35,21.0
548.0,,,46189,-8.0,1017.4,69.2,,22.1,71.8,2020-10-02 02:02:35,22.0
553.0,,,46189,-8.0,1017.4,69.2,,22.1,71.8,2020-10-02 02:07:35,23.0
560.0,,,46189,-8.0,1017.4,69.3,,22.1,71.8,2020-10-02 02:12:36,24.0
553.0,,,46189,-8.0,1017.4,69.2,,22.1,71.8,2020-10-02 02:17:36,23.0
560.0,,,46189,-8.0,1017.4,69.2,,22.1,71.8,2020-10-02 02:22:36,24.0
548.0,,,46189,-8.0,1017.4,69.1,,22.1,71.8,2020-10-02 02:27:36,22.0
548.0,,,46189,-8.0,1017.4,69.1,,22.1,71.8,2020-10-02 02:32:36,22.0
553.0,,,46189,-8.0,1017.4,69.1,,22.1,71.8,2020-10-02 02:37:37,23.0
553.0,,,46189,-8.0,1017.4,69.1,,22.1,71.8,2020-10-02 02:42:37,23.0
553.0,,,46189,-8.0,1017.4,69.0,,22.1,71.8,2020-10-02 02:47:37,23.0
548.0,,,46189,-8.0,1017.4,69.1,,22.1,71.8,2020-10-02 02:52:37,22.0
548.0,,,46189,-8.0,1017.4,69.1,,22.1,71.8,2020-10-02 02:57:37,22.0
543.0,,,46189,-8.0,1017.4,69.1,,22.1,71.8,2020-10-02 03:02:38,21.0
537.0,,,46189,-8.0,1017.3,69.0,,22.1,71.8,2020-10-02 03:07:38,20.0
534.0,,,46189,-8.0,1017.4,69.0,,22.1,71.8,2020-10-02 03:12:38,20.0
534.0,,,46189,-8.0,1017.3,68.9,,22.1,71.8,2020-10-02 03:17:38,20.0
529.0,,,46189,-8.0,1017.3,68.9,,22.1,71.8,2020-10-02 03:22:38,19.0
524.0,,,46189,-8.0,1017.3,68.9,,22.0,71.6,2020-10-02 03:27:39,18.0
529.0,,,46189,-8.0,1017.4,68.9,,22.1,71.8,2020-10-02 03:32:39,19.0
529.0,,,46189,-8.0,1017.4,68.8,,22.1,71.8,2020-10-02 03:37:39,10.0
529.0,,,46189,-8.0,1017.4,68.8,,22.1,71.8,2020-10-02 03:42:39,19.0
508.0,,,46189,-8.0,1017.5,68.8,,22.1,71.8,2020-10-02 03:47:40,16.0
508.0,,,46189,-8.0,1017.5,68.7,,22.1,71.8,2020-10-02 03:52:40,16.0
517.0,,,46189,-8.0,1017.5,68.7,,22.1,71.8,2020-10-02 03:57:40,17.0
517.0,,,46189,-8.0,1017.5,68.6,,22.0,71.6,2020-10-02 04:02:40,17.0
517.0,,,46189,-8.0,1017.6,68.6,,22.0,71.6,2020-10-02 04:07:40,17.0
524.0,,,46189,-8.0,1017.6,68.6,,22.0,71.6,2020-10-02 04:12:41,18.0
508.0,,,46189,-8.0,1017.6,68.6,,22.0,71.6,2020-10-02 04:17:41,16.0
502.0,,,46189,-8.0,1017.6,68.5,,22.0,71.6,2020-10-02 04:22:41,15.0
498.0,,,46189,-8.0,1017.6,68.5,,22.0,71.6,2020-10-02 04:27:41,14.0
459.0,,,46189,-8.0,1017.6,68.6,,22.0,71.6,2020-10-02 04:32:41,8.0
492.0,,,46189,-8.0,1017.6,68.5,,22.0,71.6,2020-10-02 04:37:42,14.0
487.0,,,46189,-8.0,1017.6,68.5,,22.0,71.6,2020-10-02 04:42:42,13.0
482.0,,,46189,-8.0,1017.6,68.4,,22.0,71.6,2020-10-02 04:47:42,12.0
480.0,,,46189,-8.0,1017.6,68.4,,22.0,71.6,2020-10-02 04:52:42,12.0
472.0,,,46189,-8.0,1017.6,68.4,,22.0,71.6,2020-10-02 04:57:43,10.0
472.0,,,46189,-8.0,1017.6,68.4,,22.0,71.6,2020-10-02 05:02:43,10.0
472.0,,,46189,-8.0,1017.6,68.4,,22.0,71.6,2020-10-02 05:07:43,10.0
459.0,,,46189,-8.0,1017.6,68.4,,22.0,71.6,2020-10-02 05:12:43,8.0
463.0,,,46189,-8.0,1017.7,68.5,,22.0,71.6,2020-10-02 05:17:43,9.0
463.0,,,46189,-8.0,1017.7,68.4,,22.0,71.6,2020-10-02 05:22:44,9.0
434.0,,,46189,-8.0,1017.7,68.2,,22.0,71.6,2020-10-02 05:27:44,5.0
434.0,,,46189,-8.0,1017.7,68.2,,22.0,71.6,2020-10-02 05:32:44,5.0
466.0,,,46189,-8.0,1017.7,68.3,,22.0,71.6,2020-10-02 05:37:44,10.0
466.0,,,46189,-8.0,1017.7,68.3,,22.0,71.6,2020-10-02 05:42:45,10.0
466.0,,,46189,-8.0,1017.7,68.2,,22.0,71.6,2020-10-02 05:47:45,10.0
472.0,,,46189,-8.0,1017.7,68.3,,22.0,71.6,2020-10-02 05:52:45,10.0
480.0,,,46189,-8.0,1017.7,68.3,,22.0,71.6,2020-10-02 05:57:45,12.0
482.0,,,46189,-8.0,1017.7,68.3,,22.0,71.6,2020-10-02 06:02:45,12.0
439.0,,,46189,-8.0,1017.7,68.4,,22.0,71.6,2020-10-02 06:07:46,5.0
498.0,,,46189,-8.0,1017.7,68.3,,22.0,71.6,2020-10-02 06:12:46,14.0
502.0,,,46189,-8.0,1017.8,68.4,,22.0,71.6,2020-10-02 06:17:46,15.0
502.0,,,46189,-8.0,1017.8,68.4,,22.0,71.6,2020-10-02 06:22:46,15.0
508.0,,,46189,-8.0,1017.8,68.3,,22.0,71.6,2020-10-02 06:27:46,16.0
517.0,,,46189,-8.0,1017.8,68.3,,22.1,71.8,2020-10-02 06:32:47,17.0
524.0,,,46189,-8.0,1017.7,68.3,,22.0,71.6,2020-10-02 06:37:47,18.0
534.0,,,46189,-8.0,1017.7,68.4,,22.1,71.8,2020-10-02 06:42:47,20.0
524.0,,,46189,-8.0,1017.7,68.4,,22.1,71.8,2020-10-02 06:47:47,18.0
537.0,,,46189,-8.0,1017.7,68.4,,22.1,71.8,2020-10-02 06:52:48,20.0
548.0,,,46189,-8.0,1017.7,68.4,,22.1,71.8,2020-10-02 06:57:48,22.0
524.0,,,46189,-8.0,1017.7,68.3,,22.1,71.8,2020-10-02 07:02:48,18.0
566.0,,,46189,-8.0,1017.8,68.2,,22.1,71.8,2020-10-02 07:07:48,25.0
566.0,,,46189,-8.0,1017.8,68.3,,22.1,71.8,2020-10-02 07:12:48,25.0
569.0,,,46189,-8.0,1017.8,68.4,,22.1,71.8,2020-10-02 07:17:49,25.0
569.0,,,46189,-8.0,1017.8,68.4,,22.1,71.8,2020-10-02 07:22:49,25.0
578.0,,,46189,-8.0,1017.8,68.6,,22.1,71.8,2020-10-02 07:27:49,27.0
589.0,,,46189,-8.0,1017.8,68.4,,22.1,71.8,2020-10-02 07:32:49,28.0
581.0,,,46189,-8.0,1017.8,68.4,,22.1,71.8,2020-10-02 07:37:49,27.0
589.0,,,46189,-8.0,1017.9,68.3,,22.1,71.8,2020-10-02 07:42:50,28.0
589.0,,,46189,-8.0,1017.9,68.4,,22.1,71.8,2020-10-02 07:47:50,28.0
589.0,,,46189,-8.0,1017.9,68.4,,22.1,71.8,2020-10-02 07:52:50,28.0
596.0,,,46189,-8.0,1017.8,68.4,,22.1,71.8,2020-10-02 07:57:50,29.0
589.0,,,46189,-8.0,1017.8,68.4,,22.0,71.6,2020-10-02 08:02:51,28.0
631.0,,,46189,-8.0,1017.8,68.6,,22.1,71.8,2020-10-02 08:07:51,35.0
708.0,,,46189,-8.0,1017.8,68.4,,22.1,71.8,2020-10-02 08:12:51,46.0
735.0,,,46189,-8.0,1017.8,68.3,,22.1,71.8,2020-10-02 08:17:51,51.0
715.0,,,46189,-8.0,1017.8,68.4,,22.1,71.8,2020-10-02 08:22:51,47.0
715.0,,,46189,-8.0,1017.9,68.4,,22.1,71.8,2020-10-02 08:27:52,47.0
697.0,,,46189,-8.0,1017.9,68.4,,22.1,71.8,2020-10-02 08:32:52,45.0
697.0,,,46189,-8.0,1018.0,68.4,,22.1,71.8,2020-10-02 08:37:52,45.0
683.0,,,46189,-8.0,1018.0,68.4,,22.0,71.6,2020-10-02 08:42:52,43.0
683.0,,,46189,-8.0,1018.0,68.4,,22.0,71.6,2020-10-02 08:47:52,43.0
672.0,,,46189,-8.0,1018.0,68.5,,22.0,71.6,2020-10-02 08:52:53,41.0
672.0,,,46189,-8.0,1018.0,68.5,,22.0,71.6,2020-10-02 08:57:53,41.0
674.0,,,46189,-8.0,1018.0,68.4,,22.0,71.6,2020-10-02 09:02:53,41.0
656.0,,,46189,-8.0,1018.1,68.7,,21.9,71.4,2020-10-02 09:07:53,39.0
665.0,,,46189,-8.0,1018.1,69.3,,21.7,71.1,2020-10-02 09:12:54,40.0
665.0,,,46189,-8.0,1018.0,69.7,,21.6,70.9,2020-10-02 09:17:54,40.0
674.0,,,46189,-8.0,1018.1,70.0,,21.4,70.5,2020-10-02 09:22:54,41.0
665.0,,,46189,-8.0,1018.0,70.3,,21.4,70.5,2020-10-02 09:27:54,40.0
674.0,,,46189,-8.0,1018.1,70.5,,21.3,70.3,2020-10-02 09:32:54,41.0
674.0,,,46189,-8.0,1018.1,70.7,,21.2,70.2,2020-10-02 09:37:55,41.0
674.0,,,46189,-8.0,1018.1,70.9,,21.2,70.2,2020-10-02 09:42:55,41.0
665.0,,,46189,-8.0,1018.1,71.0,,21.1,70.0,2020-10-02 09:47:55,40.0
665.0,,,46189,-8.0,1018.1,71.1,,21.1,70.0,2020-10-02 09:52:55,40.0
656.0,,,46189,-8.0,1018.2,71.2,,21.1,70.0,2020-10-02 09:57:56,39.0
665.0,,,46189,-8.0,1018.2,71.2,,21.1,70.0,2020-10-02 10:02:56,40.0
656.0,,,46189,-8.0,1018.2,71.3,,21.0,69.8,2020-10-02 10:07:56,39.0
665.0,,,46189,-8.0,1018.2,71.4,,21.0,69.8,2020-10-02 10:12:56,28.0
665.0,,,46189,-8.0,1018.2,71.4,,21.0,69.8,2020-10-02 10:17:57,40.0
656.0,,,46189,-8.0,1018.2,71.5,,21.0,69.8,2020-10-02 10:22:57,39.0
656.0,,,46189,-8.0,1018.2,71.5,,21.0,69.8,2020-10-02 10:27:57,39.0
643.0,,,46189,-8.0,1018.2,71.5,,21.0,69.8,2020-10-02 10:32:57,37.0
643.0,,,46189,-8.0,1018.2,71.6,,21.0,69.8,2020-10-02 10:37:57,37.0
643.0,,,46189,-8.0,1018.2,71.6,,21.0,69.8,2020-10-02 10:42:58,37.0
650.0,,,46189,-8.0,1018.2,71.7,,21.0,69.8,2020-10-02 10:47:58,38.0
656.0,,,46189,-8.0,1018.2,71.7,,21.0,69.8,2020-10-02 10:52:58,39.0
650.0,,,46189,-8.0,1018.2,71.8,,21.0,69.8,2020-10-02 10:57:58,38.0
665.0,,,46189,-8.0,1018.1,71.9,,20.9,69.6,2020-10-02 11:02:58,40.0
643.0,,,46189,-8.0,1018.1,71.9,,20.9,69.6,2020-10-02 11:07:59,37.0
656.0,,,46189,-8.0,1018.1,71.9,,20.9,69.6,2020-10-02 11:12:59,39.0
650.0,,,46189,-8.0,1018.2,72.0,,20.9,69.6,2020-10-02 11:17:59,38.0
643.0,,,46189,-8.0,1018.2,72.1,,20.9,69.6,2020-10-02 11:22:59,37.0
650.0,,,46189,-8.0,1018.2,72.1,,20.9,69.6,2020-10-02 11:28:00,38.0
643.0,,,46189,-8.0,1018.1,72.2,,20.9,69.6,2020-10-02 11:33:00,37.0
650.0,,,46189,-8.0,1018.1,72.2,,20.9,69.6,2020-10-02 11:38:00,38.0
634.0,,,46189,-8.0,1018.0,72.3,,20.9,69.6,2020-10-02 11:43:00,35.0
643.0,,,46189,-8.0,1018.0,72.3,,20.9,69.6,2020-10-02 11:48:01,37.0
627.0,,,46189,-8.0,1018.0,72.3,,20.9,69.6,2020-10-02 11:53:01,34.0
627.0,,,46189,-8.0,1018.0,72.3,,20.9,69.6,2020-10-02 11:58:01,34.0
627.0,,,46189,-8.0,1018.0,72.4,,20.9,69.6,2020-10-02 12:03:01,34.0
634.0,,,46189,-8.0,1017.9,72.5,,20.9,69.6,2020-10-02 12:08:01,35.0
627.0,,,46189,-8.0,1017.9,72.5,,20.9,69.6,2020-10-02 12:13:02,34.0
621.0,,,46189,-8.0,1017.9,72.6,,20.9,69.6,2020-10-02 12:18:02,33.0
627.0,,,46189,-8.0,1017.9,72.6,,20.9,69.6,2020-10-02 12:23:02,34.0
627.0,,,46189,-8.0,1017.9,72.7,,20.9,69.6,2020-10-02 12:28:02,34.0
621.0,,,46189,-8.0,1017.9,72.7,,20.8,69.4,2020-10-02 12:33:03,33.0
627.0,,,46189,-8.0,1017.8,72.8,,20.8,69.4,2020-10-02 12:38:03,34.0
621.0,,,46189,-8.0,1017.8,72.8,,20.8,69.4,2020-10-02 12:43:03,33.0
621.0,,,46189,-8.0,1017.8,72.9,,20.8,69.4,2020-10-02 12:48:03,33.0
621.0,,,46189,-8.0,1017.7,72.9,,20.8,69.4,2020-10-02 12:53:04,33.0
627.0,,,46189,-8.0,1017.7,72.9,,20.8,69.4,2020-10-02 12:58:04,24.0
627.0,,,46189,-8.0,1017.6,72.9,,20.9,69.6,2020-10-02 13:03:04,34.0
634.0,,,46189,-8.0,1017.5,73.0,,20.8,69.4,2020-10-02 13:08:04,35.0
634.0,,,46189,-8.0,1017.5,73.0,,20.8,69.4,2020-10-02 13:13:04,35.0
643.0,,,46189,-8.0,1017.5,73.1,,20.8,69.4,2020-10-02 13:18:05,37.0
643.0,,,46189,-8.0,1017.4,73.1,,20.8,69.4,2020-10-02 13:23:05,37.0
665.0,,,46189,-8.0,1017.4,73.2,,20.8,69.4,2020-10-02 13:28:05,40.0
665.0,,,46189,-8.0,1017.3,73.2,,20.8,69.4,2020-10-02 13:33:05,40.0
665.0,,,46189,-8.0,1017.2,73.2,,20.8,69.4,2020-10-02 13:38:06,40.0
698.0,,,46189,-8.0,1017.2,73.3,,20.8,69.4,2020-10-02 13:43:06,45.0
701.0,,,46189,-8.0,1017.2,73.4,,20.8,69.4,2020-10-02 13:48:06,45.0
701.0,,,46189,-8.0,1017.1,73.4,,20.8,69.4,2020-10-02 13:53:06,45.0
689.0,,,46189,-8.0,1017.1,73.4,,20.8,69.4,2020-10-02 13:58:07,44.0
698.0,,,46189,-8.0,1017.1,73.4,,20.8,69.4,2020-10-02 14:03:07,45.0
680.0,,,46189,-8.0,1017.0,73.5,,20.8,69.4,2020-10-02 14:08:07,42.0
689.0,,,46189,-8.0,1017.0,73.5,,20.8,69.4,2020-10-02 14:13:07,44.0
689.0,,,46189,-8.0,1016.9,73.6,,20.8,69.4,2020-10-02 14:18:08,44.0
698.0,,,46189,-8.0,1016.9,73.6,,20.8,69.4,2020-10-02 14:23:08,45.0
689.0,,,46189,-8.0,1016.8,73.6,,20.8,69.4,2020-10-02 14:28:08,44.0
627.0,,,46189,-8.0,1016.7,73.7,,20.8,69.4,2020-10-02 14:33:08,34.0
714.0,,,46189,-8.0,1016.7,73.7,,20.8,69.4,2020-10-02 14:38:09,47.0
698.0,,,46189,-8.0,1016.6,73.7,,20.8,69.4,2020-10-02 14:43:09,45.0
674.0,,,46189,-8.0,1016.6,73.7,,20.8,69.4,2020-10-02 14:48:09,41.0
701.0,,,46189,-8.0,1016.5,73.8,,20.8,69.4,2020-10-02 14:53:09,45.0
730.0,,,46189,-8.0,1016.4,73.8,,20.8,69.4,2020-10-02 14:58:10,50.0
714.0,,,46189,-8.0,1016.4,73.8,,20.8,69.4,2020-10-02 15:03:10,47.0
714.0,,,46189,-8.0,1016.4,73.8,,20.8,69.4,2020-10-02 15:08:10,47.0
726.0,,,46189,-8.0,1016.4,73.9,,20.8,69.4,2020-10-02 15:13:10,49.0
730.0,,,46189,-8.0,1016.3,73.9,,20.8,69.4,2020-10-02 15:18:11,50.0
751.0,,,46189,-8.0,1016.3,73.9,,20.8,69.4,2020-10-02 15:23:11,53.0
765.0,,,46189,-8.0,1016.3,74.0,,20.8,69.4,2020-10-02 15:28:11,55.0
765.0,,,46189,-8.0,1016.2,74.0,,20.8,69.4,2020-10-02 15:33:11,55.0
765.0,,,46189,-8.0,1016.2,74.0,,20.8,69.4,2020-10-02 15:38:11,55.0
774.0,,,46189,-8.0,1016.2,74.0,,20.8,69.4,2020-10-02 15:43:12,56.0
774.0,,,46189,-8.0,1016.1,74.0,,20.8,69.4,2020-10-02 15:48:12,56.0
774.0,,,46189,-8.0,1016.2,74.1,,20.8,69.4,2020-10-02 15:53:12,56.0
726.0,,,46189,-8.0,1016.2,74.1,,20.8,69.4,2020-10-02 15:58:12,49.0
755.0,,,46189,-8.0,1016.1,74.1,,20.8,69.4,2020-10-02 16:03:13,54.0
765.0,,,46189,-8.0,1016.1,74.2,,20.8,69.4,2020-10-02 16:08:13,55.0
765.0,,,46189,-8.0,1016.0,74.2,,20.8,69.4,2020-10-02 16:13:13,55.0
755.0,,,46189,-8.0,1016.0,74.2,,20.8,69.4,2020-10-02 16:18:13,54.0
755.0,,,46189,-8.0,1016.0,74.2,,20.8,69.4,2020-10-02 16:23:14,54.0
751.0,,,46189,-8.0,1016.0,74.2,,20.8,69.4,2020-10-02 16:28:14,53.0
751.0,,,46189,-8.0,1016.0,74.2,,20.8,69.4,2020-10-02 16:33:14,53.0
738.0,,,46189,-8.0,1015.9,74.3,,20.8,69.4,2020-10-02 16:38:14,51.0
730.0,,,46189,-8.0,1015.9,74.3,,20.8,69.4,2020-10-02 16:43:15,50.0
730.0,,,46189,-8.0,1015.8,74.4,,20.8,69.4,2020-10-02 16:48:15,50.0
665.0,,,46189,-8.0,1015.8,74.4,,20.8,69.4,2020-10-02 16:53:15,40.0
698.0,,,46189,-8.0,1015.8,74.4,,20.8,69.4,2020-10-02 16:58:15,45.0
698.0,,,46189,-8.0,1015.8,74.5,,20.8,69.4,2020-10-02 17:03:16,45.0
627.0,,,46189,-8.0,1015.8,74.3,,20.9,69.6,2020-10-02 17:08:16,34.0
698.0,,,46189,-8.0,1015.8,73.5,,21.2,70.2,2020-10-02 17:13:16,45.0
689.0,,,46189,-8.0,1015.8,73.1,,21.3,70.3,2020-10-02 17:18:16,44.0
680.0,,,46189,-8.0,1015.8,72.7,,21.5,70.7,2020-10-02 17:23:16,42.0
680.0,,,46189,-8.0,1015.8,72.4,,21.6,70.9,2020-10-02 17:28:17,42.0
599.0,,,46189,-8.0,1015.8,72.3,,21.7,71.1,2020-10-02 17:33:17,30.0
665.0,,,46189,-8.0,1015.7,72.2,,21.7,71.1,2020-10-02 17:38:17,40.0
665.0,,,46189,-8.0,1015.7,72.0,,21.8,71.2,2020-10-02 17:43:17,40.0
650.0,,,46189,-8.0,1015.7,71.9,,21.8,71.2,2020-10-02 17:48:18,38.0
634.0,,,46189,-8.0,1015.7,71.8,,21.9,71.4,2020-10-02 17:53:18,35.0
614.0,,,46189,-8.0,1015.7,71.9,,21.9,71.4,2020-10-02 17:58:18,32.0
606.0,,,46189,-8.0,1015.6,71.8,,21.9,71.4,2020-10-02 18:03:18,31.0
606.0,,,46189,-8.0,1015.6,71.7,,21.9,71.4,2020-10-02 18:08:19,31.0
621.0,,,46189,-8.0,1015.6,71.7,,21.9,71.4,2020-10-02 18:13:19,33.0
643.0,,,46189,-8.0,1015.7,71.8,,21.9,71.4,2020-10-02 18:18:19,37.0
643.0,,,46189,-8.0,1015.7,71.7,,22.0,71.6,2020-10-02 18:23:19,37.0
621.0,,,46189,-8.0,1015.7,71.7,,22.0,71.6,2020-10-02 18:28:19,33.0
674.0,,,46189,-8.0,1015.7,71.7,,22.0,71.6,2020-10-02 18:33:20,41.0
698.0,,,46189,-8.0,1015.7,71.7,,22.0,71.6,2020-10-02 18:38:20,45.0
714.0,,,46189,-8.0,1015.7,71.7,,22.0,71.6,2020-10-02 18:43:20,47.0
730.0,,,46189,-8.0,1015.7,71.6,,22.0,71.6,2020-10-02 18:48:20,50.0
751.0,,,46189,-8.0,1015.7,71.5,,22.0,71.6,2020-10-02 18:53:21,53.0
774.0,,,46189,-8.0,1015.7,71.5,,22.0,71.6,2020-10-02 18:58:21,56.0
803.0,,,46189,-8.0,1015.7,71.5,,22.0,71.6,2020-10-02 19:03:21,61.0
842.0,,,46189,-8.0,1015.7,71.5,,22.0,71.6,2020-10-02 19:08:21,67.0
842.0,,,46189,-8.0,1015.7,71.6,,22.0,71.6,2020-10-02 19:13:22,67.0
864.0,,,46189,-8.0,1015.7,71.5,,22.0,71.6,2020-10-02 19:18:22,70.0
864.0,,,46189,-8.0,1015.7,71.5,,22.0,71.6,2020-10-02 19:23:22,70.0
864.0,,,46189,-8.0,1015.6,71.5,,22.0,71.6,2020-10-02 19:28:23,70.0
864.0,,,46189,-8.0,1015.6,71.5,,22.0,71.6,2020-10-02 19:33:23,70.0
794.0,,,46189,-8.0,1015.7,71.4,,22.1,71.8,2020-10-02 19:38:23,60.0
842.0,,,46189,-8.0,1015.6,71.4,,22.1,71.8,2020-10-02 19:43:23,67.0
821.0,,,46189,-8.0,1015.7,71.4,,22.0,71.6,2020-10-02 19:48:24,64.0
788.0,,,46189,-8.0,1015.7,71.3,,22.0,71.6,2020-10-02 19:53:24,59.0
765.0,,,46189,-8.0,1015.7,71.3,,22.0,71.6,2020-10-02 19:58:24,55.0
38912.0,,,46189,-8.0,1034.6,73.3,,33.4,92.1,2020-10-02 20:03:24,45.0
730.0,,,46189,-8.0,1015.7,71.3,,22.0,71.6,2020-10-02 20:08:25,50.0
